Last_Read_Heat_Zone_0Avg,A_C3H4O2I_Avg,A_C2H2O3I_Avg,A_C2H4O3I_Avg,A_C3H2O3I_Avg,A_C3H4O3I_Avg,A_C2H2O4I_Avg,A_C2H4O4I_Avg,A_C4H2O3I_Avg,A_C4H4O3I_Avg,A_C4H6O3I_Avg,A_C3H4O4I_Avg,A_C2H2O5I_Avg,A_C5H4O3I_Avg,A_C4H2O4I_Avg,A_C5H6O3I_Avg,A_C4H4O4I_Avg,A_C4H6O4I_Avg,A_C3H4O5I_Avg,A_C2H3NO5I_Avg,A_C7H6O2I_Avg,A_C6H6O3I_Avg,A_C5H4O4I_Avg,A_C6H8O3I_Avg,A_C4H2O5I_Avg,A_C5H6O4I_Avg,A_C4H4O5I_Avg,A_C5H8O4I_Avg,A_C4H6O5I_Avg,A_C2H3NO6I_Avg,A_C7H6O3I_Avg,A_C6H5NO3I_Avg,A_C7H8O3I_Avg,A_C6H8O4I_Avg,A_C4H3NO5I_Avg,A_C5H5O5I_Avg,A_C5H6O5I_Avg,A_C4H4O6I_Avg,A_C5H8O5I_Avg,A_C3H3NO6I_Avg,A_C7H7NO3I_Avg,A_C7H6O4I_Avg,A_C6H5NO4I_Avg,A_C7H8O4I_Avg,A_C6H6O5I_Avg,A_C7H10O4I_Avg,A_C5H5NO5I_Avg,A_C6H8IO5_Avg,A_C4H3NO6I_Avg,A_C5H7INO5_Avg,A_C5H6O6I_Avg,A_C6H10IO5_Avg,A_C3H3NO7I_Avg,A_C7H7NO4I_Avg,A_C7H8O5I_Avg,A_C6H7NO5I_Avg,A_C7H10O5I_Avg,A_C5H5NO6I_Avg,A_C6H8IO6_Avg,A_C5H8IN2O5_Avg,A_C4H3NO7I_Avg,A_C6H10IO6_Avg,A_C4H5NO7I_Avg,A_C5H8O7I_Avg,A_C7H5NO5I_Avg,A_C7H8O6I_Avg,A_C6H7NO6I_Avg,A_C7H10O6I_Avg,A_C6H9INO6_Avg,A_C5H8IN2O6_Avg,A_C7H12IO6_Avg,A_C5H7NO7I_Avg,A_C5H10IN2O6_Avg,A_C7H6N2O5I_Avg,A_C6H5NO7I_Avg,A_C7H9NO6I_Avg,A_C7H8IO7_Avg,A_C6H7INO7_Avg,A_C7H10IO7_Avg,A_C5H5NO8I_Avg,A_C6H9INO7_Avg,A_C7H7NO7I_Avg,A_C7H9NO7I_Avg,A_C7H11INO7_Avg,A_C7H7NO8I_Avg,A_C7H10IN2O7_Avg,A_C7H9NO8I_Avg,A_C5H10IN2O9_Avg,A_C7H10IN2O8_Avg,A_C7H9NO9I_Avg,A_C6H6N2O10I_Avg,A_C7H8N2O10I_Avg,A_C7H8N2O11I_Avg,A_C6H5N3O12I_Avg,A_C7H7N3O12I_Avg
198.46715,3.72E-06,0.000302124,0.000645289,6.45E-05,0.000132935,0.000598915,1.18E-05,0,7.00E-05,4.38E-05,0.000449552,6.53E-06,7.76E-05,0.004062655,0,0.001074264,0.000300501,0.000170481,9.81E-06,6.19E-06,0.000200487,0.00065815,8.76E-05,0.000193036,0.00059124,0.000786752,0.000189512,0.000635356,0,4.14E-05,3.53E-05,0.000140452,0.000320946,1.60E-05,0,0.001160019,0.000473144,0.00070953,4.04E-05,3.35E-05,0.000272115,2.65E-05,0.000511443,0.001299637,8.12E-05,7.60E-05,0.001557667,0,0.000115874,0.001229967,0.000685923,0,5.41E-05,0.001579489,0.000148867,0.001552745,3.08E-05,0.001888208,0.000708665,0,0.001847671,0,0.000140535,9.91E-06,0.00369405,6.31E-05,0.005149891,0.00032146,0.001216024,0.001718634,2.42E-05,0.000453307,0.000173693,2.37E-05,0.000108423,0.002059222,0.000140605,0.002489829,0,0.000200998,6.28E-05,0.000101875,0.000141005,1.74E-05,0.00043229,7.76E-05,0.000229813,0.000151122,4.21E-05,1.32E-05,7.57E-05,1.97E-05,9.18E-06,2.27E-07
199.06999,1.00E-05,0.000292571,0.000616386,6.30E-05,0.000127618,0.000588224,4.65E-06,0,7.20E-05,3.97E-05,0.000432073,4.99E-06,8.72E-05,0.004014417,0,0.001047712,0.000285884,0.000167845,1.63E-05,5.22E-06,0.000197577,0.000635493,7.31E-05,0.00019394,0.000598186,0.000782827,0.000159792,0.000623807,0,3.89E-05,4.20E-05,0.000139465,0.000328505,1.89E-05,0,0.001141401,0.000445787,0.00069564,3.75E-05,3.38E-05,0.000245087,3.44E-05,0.000497766,0.001280296,0.000100685,7.59E-05,0.001543531,0,0.000129313,0.001209289,0.000687251,3.65E-07,5.19E-05,0.00154506,0.000137531,0.00151228,5.43E-05,0.001889771,0.000658815,8.03E-07,0.001842072,0,0.000156494,1.54E-05,0.003634683,6.65E-05,0.00514415,0.0003222,0.001214352,0.001706654,3.78E-05,0.000445535,0.000148197,2.56E-05,0.000109842,0.002029317,0.000139253,0.002452911,0,0.000191392,6.38E-05,0.000103894,0.00012697,1.61E-05,0.000435544,7.55E-05,0.000229961,0.000147059,4.81E-05,7.28E-06,5.94E-05,2.23E-05,6.84E-06,1.47E-07
199.45285,1.36E-06,0.000284449,0.000575855,5.91E-05,0.000120951,0.00057524,6.71E-06,0,6.81E-05,4.19E-05,0.000429149,7.44E-06,8.30E-05,0.003974163,0,0.001012662,0.000290073,0.000162177,7.14E-06,5.99E-06,0.000192795,0.000618967,8.58E-05,0.000172454,0.000590725,0.000743457,0.00018609,0.000603555,0,4.18E-05,3.42E-05,0.000126359,0.000338272,1.53E-05,0,0.00109375,0.000422186,0.00068264,4.10E-05,3.19E-05,0.00024426,2.73E-05,0.000497214,0.001243129,0.000140183,7.34E-05,0.001517678,0,0.000116801,0.001175112,0.000726269,2.09E-07,5.67E-05,0.001511878,7.30E-05,0.00149604,5.10E-05,0.001858372,0.000875208,0,0.001834142,0,0.000144552,1.12E-05,0.003562437,5.46E-05,0.004990927,0.000305009,0.001059181,0.00171835,1.63E-05,0.000442984,0.000157133,2.08E-05,0.000103346,0.00200043,0.000127881,0.002433994,0,0.000188727,6.61E-05,0.000101806,0.000157699,9.89E-06,0.000445674,7.50E-05,0.000216757,0.000141246,3.94E-05,7.59E-06,6.27E-05,1.66E-05,6.24E-06,0
199.59998,3.66E-06,0.000274155,0.000571614,5.58E-05,0.000120236,0.000556525,6.44E-06,0,6.96E-05,4.21E-05,0.000420828,5.19E-06,7.79E-05,0.003915886,0,0.000990207,0.000267762,0.000158981,1.01E-05,4.52E-06,0.000193719,0.000581842,0.000105133,0.000178612,0.000556205,0.000703317,0.000189887,0.000598894,1.05E-06,3.81E-05,2.16E-05,0.000123573,0.000327042,1.52E-05,0,0.001057036,0.000408439,0.00065525,3.41E-05,3.07E-05,0.0002557,2.71E-05,0.000478504,0.001207738,0.000140895,7.19E-05,0.001442524,0,0.000110199,0.001165732,0.000687137,0,4.75E-05,0.001482582,0.000151346,0.001477131,4.84E-05,0.001784879,0.000823532,9.80E-07,0.001837745,0,0.00012701,1.27E-05,0.003472883,4.67E-05,0.004930226,0.000304424,0.001127715,0.0017037,1.44E-05,0.000432906,0.000156633,2.14E-05,9.18E-05,0.001971206,0.000124429,0.00239843,0,0.0001854,5.94E-05,0.000105479,0.000142922,1.23E-05,0.000418938,7.42E-05,0.000212888,0.000141132,4.27E-05,5.78E-06,5.78E-05,1.94E-05,5.94E-06,0
199.62428,3.27E-06,0.000256643,0.00054257,5.35E-05,0.000110886,0.000539118,1.20E-05,0,6.85E-05,3.50E-05,0.000401152,6.88E-06,7.45E-05,0.003863626,0,0.000942788,0.00026874,0.000155523,1.37E-05,6.18E-06,0.000175599,0.000560794,9.56E-05,0.000176561,0.000539217,0.000673502,0.000180627,0.000571542,0,3.07E-05,3.17E-05,0.000119094,0.00033343,1.41E-05,0,0.001034471,0.000426466,0.000621263,3.30E-05,2.97E-05,0.000232751,3.29E-05,0.000447911,0.001177784,7.17E-05,6.88E-05,0.001393007,0,0.000107054,0.001140333,0.000649162,0,5.61E-05,0.001435476,0.000134669,0.001437993,2.02E-05,0.001762794,0.00090482,7.62E-07,0.001760023,0,0.000134425,9.71E-06,0.003429517,5.68E-05,0.004829408,0.000306603,0.001138113,0.001666414,1.49E-05,0.000425633,0.000139808,2.22E-05,9.02E-05,0.001939964,0.000115776,0.002363528,0,0.000184629,5.04E-05,0.000101175,0.000134051,1.39E-05,0.000417754,7.22E-05,0.000212359,0.000137406,4.29E-05,2.34E-06,6.84E-05,1.70E-05,5.99E-06,0
199.48145,0,0.000250221,0.00052576,5.03E-05,0.000114198,0.000530469,5.38E-06,0,6.63E-05,3.85E-05,0.00040289,6.09E-06,7.21E-05,0.003824423,0,0.000917193,0.000253352,0.000161305,1.29E-05,5.88E-06,0.000169457,0.000538661,5.07E-05,0.00016191,0.00053839,0.000662026,0.000150032,0.000567922,0,3.83E-05,2.58E-05,0.000121424,0.000301352,1.69E-05,0,0.000996347,0.000428989,0.000620833,3.60E-05,2.92E-05,0.000237417,2.26E-05,0.000416761,0.001150686,0.000120903,6.54E-05,0.001394178,0,0.000109952,0.001112059,0.000648173,0,5.12E-05,0.00140258,8.39E-05,0.001428889,2.96E-05,0.001741434,0.000691436,2.89E-07,0.001763,0,0.00014242,1.36E-05,0.003370938,4.16E-05,0.004813248,0.000300016,0.001170112,0.001668293,7.68E-06,0.000424184,0.000141182,2.22E-05,9.94E-05,0.001907987,0.000108132,0.002357755,0,0.000186142,5.71E-05,9.87E-05,0.000126814,1.19E-05,0.000388687,7.10E-05,0.000202742,0.000135257,4.13E-05,4.09E-06,6.15E-05,1.86E-05,8.62E-06,0
199.24287,9.40E-06,0.000245236,0.000509853,4.99E-05,0.000109716,0.000508514,1.08E-05,0,5.93E-05,3.66E-05,0.000407671,4.39E-06,7.66E-05,0.003781102,0,0.000879004,0.000241147,0.000152047,1.19E-05,4.04E-06,0.000161952,0.00052196,7.46E-05,0.00016083,0.00050569,0.000635195,0.000161917,0.000558722,0,3.40E-05,3.60E-05,0.000108076,0.000299215,1.33E-05,0,0.000977055,0.000428044,0.000597415,3.50E-05,3.12E-05,0.000228595,2.57E-05,0.000410186,0.001122361,0.000101053,6.33E-05,0.001361221,0,0.000110059,0.0011067,0.000638797,0,4.86E-05,0.001370629,0.000123587,0.001401651,3.21E-05,0.00177133,0.000653379,1.12E-06,0.001773392,0,0.000133255,1.08E-05,0.003317969,5.15E-05,0.004769173,0.000298979,0.001080448,0.001637327,0,0.000415568,0.000135762,2.01E-05,8.29E-05,0.001884035,0.000136746,0.00232222,0,0.000180285,5.19E-05,9.81E-05,0.000142301,5.81E-06,0.000420755,7.23E-05,0.000210907,0.000134849,3.71E-05,1.24E-05,6.43E-05,1.54E-05,7.37E-06,2.43E-07
198.92287,7.16E-06,0.000234534,0.000488321,4.81E-05,0.000108241,0.000506644,4.82E-06,0,6.31E-05,3.40E-05,0.00038841,6.48E-06,6.56E-05,0.003749871,0,0.000855679,0.000233632,0.000144009,1.12E-05,7.24E-06,0.000148937,0.000501399,7.95E-05,0.000162195,0.000485268,0.000607188,0.000145543,0.000544569,0,3.18E-05,3.30E-05,0.000104527,0.000289395,6.34E-06,0,0.000959344,0.000422901,0.000578267,3.61E-05,2.82E-05,0.000206058,2.13E-05,0.0003805,0.00108475,7.47E-05,6.68E-05,0.001370232,0,0.000111597,0.001081621,0.000626619,0,4.46E-05,0.001333024,0.0001065,0.001386733,3.76E-05,0.001774228,0.000702088,0,0.001745894,0,0.000132298,1.34E-05,0.003294015,5.16E-05,0.004712048,0.000295376,0.001137827,0.001591493,1.84E-05,0.000408362,0.000135337,2.10E-05,9.92E-05,0.001862358,0.000128224,0.002290721,0,0.00018046,5.50E-05,9.54E-05,0.000127197,1.38E-05,0.000403905,7.15E-05,0.000195529,0.000128816,3.63E-05,1.37E-05,7.46E-05,1.22E-05,4.69E-06,1.94E-07
198.64143,2.66E-06,0.000228294,0.00047314,4.58E-05,0.000105054,0.000506951,1.80E-06,0,5.42E-05,3.20E-05,0.000381041,4.88E-06,7.00E-05,0.003719168,0,0.000836923,0.000235398,0.000148084,8.71E-06,4.43E-06,0.000140419,0.000491613,6.06E-05,0.000157417,0.000478089,0.000583379,0.000163209,0.000529105,0,3.01E-05,2.66E-05,9.63E-05,0.000277303,9.33E-06,1.55E-05,0.000921284,0.000423783,0.000566907,3.56E-05,2.91E-05,0.000189575,2.55E-05,0.000376111,0.001061462,8.96E-05,6.29E-05,0.001314436,0,0.000105934,0.001059175,0.000611129,0,4.66E-05,0.00130321,0.000124522,0.001357609,3.91E-05,0.001746362,0.000585061,0,0.001745212,0,0.000107007,7.52E-06,0.003190359,8.15E-05,0.004655777,0.000291209,0.001143251,0.001571922,0,0.000406256,0.000141359,1.99E-05,9.75E-05,0.001833071,0.000115852,0.002259284,0,0.000177314,4.45E-05,9.45E-05,0.000129383,7.65E-06,0.000418433,7.05E-05,0.00019546,0.000126054,4.28E-05,9.47E-06,6.52E-05,1.43E-05,7.37E-06,8.25E-08
198.39,8.65E-06,0.000218804,0.000469755,4.35E-05,0.000106154,0.00048897,9.53E-06,0,5.84E-05,3.50E-05,0.000383653,6.54E-06,6.45E-05,0.003680036,0,0.000806482,0.000235156,0.00014134,8.77E-06,5.37E-06,0.000139829,0.000473292,6.92E-05,0.000154237,0.000476072,0.00056676,0.000140678,0.000515349,0,2.86E-05,2.02E-05,9.31E-05,0.000256127,1.04E-05,1.60E-05,0.00090378,0.00040962,0.000554138,3.31E-05,2.80E-05,0.000189749,2.45E-05,0.000367322,0.001037665,8.34E-05,5.94E-05,0.001307123,0,0.000106675,0.001044487,0.000583057,0,4.58E-05,0.001278845,0.000115449,0.001328254,3.83E-05,0.001688455,0.000537011,0,0.001704405,0,0.000115728,9.91E-06,0.003127509,5.01E-05,0.004588517,0.000293628,0.001053675,0.001570151,1.68E-05,0.000398018,0.000127753,1.98E-05,9.29E-05,0.001813141,0.000117527,0.00224918,0,0.000177364,5.53E-05,9.70E-05,0.000128972,1.40E-05,0.00039803,6.92E-05,0.000198558,0.000122175,3.60E-05,8.05E-06,5.80E-05,1.49E-05,4.95E-06,9.77E-08
198.22714,5.48E-06,0.000222106,0.000448036,4.20E-05,0.000102983,0.000486847,1.60E-05,0,5.33E-05,3.44E-05,0.00037442,5.93E-06,6.60E-05,0.003686761,0,0.00079065,0.000229544,0.00014926,1.04E-05,4.75E-06,0.000138602,0.000472401,8.24E-05,0.000148813,0.000428539,0.000562014,0.000154956,0.00051203,0,2.61E-05,3.01E-05,9.08E-05,0.00025067,1.31E-05,0,0.000898209,0.000402951,0.000545178,3.30E-05,2.76E-05,0.00017109,1.80E-05,0.000364811,0.001023031,8.43E-05,5.78E-05,0.001255987,0,9.89E-05,0.001036101,0.000633165,0,4.51E-05,0.001267166,0.000114743,0.001342704,3.67E-05,0.001681495,0.000474153,2.78E-07,0.001692687,0,0.000124015,1.07E-05,0.003074332,5.15E-05,0.004521308,0.000285332,0.001081273,0.001565317,1.57E-05,0.000394354,0.000128276,2.06E-05,9.81E-05,0.001795024,0.000118281,0.002230814,0,0.000172098,5.51E-05,9.46E-05,0.000120751,9.81E-06,0.000412402,6.99E-05,0.000193099,0.000126031,3.77E-05,4.94E-06,7.30E-05,1.49E-05,6.47E-06,0
198.17142,3.19E-06,0.000216493,0.000447073,4.36E-05,0.000104043,0.000485048,7.18E-06,0,5.33E-05,3.66E-05,0.0003743,6.66E-06,6.46E-05,0.003683179,0,0.000785734,0.000222277,0.000135363,1.19E-05,8.99E-06,0.000127224,0.000459985,5.79E-05,0.000152584,0.000445786,0.000542312,0.000157884,0.000503351,0,3.24E-05,1.63E-05,8.95E-05,0.000261114,1.20E-05,0,0.00089103,0.000430009,0.000523746,3.16E-05,2.67E-05,0.000175573,1.75E-05,0.000326547,0.00101034,7.75E-05,5.82E-05,0.001258415,0,9.54E-05,0.001019156,0.000594131,0,4.42E-05,0.001255794,0.000112806,0.001309264,3.02E-05,0.001682573,0.000606782,5.73E-07,0.00165791,0,0.000131938,9.42E-06,0.003053778,4.22E-05,0.004515802,0.000280362,0.00114254,0.00153501,3.55E-05,0.00040375,0.00012582,2.23E-05,8.27E-05,0.001777813,0.000121154,0.002222526,0,0.000172825,5.01E-05,9.53E-05,0.000122682,1.06E-05,0.000399514,6.82E-05,0.000187524,0.000126489,3.57E-05,7.55E-06,7.53E-05,1.10E-05,5.33E-06,1.35E-07
198.23,4.78E-06,0.000216237,0.000436305,4.37E-05,9.71E-05,0.000479024,5.57E-06,0,6.31E-05,3.53E-05,0.000362563,5.11E-06,6.27E-05,0.003687741,0,0.000776774,0.000220126,0.000139126,1.00E-05,2.93E-06,0.000127408,0.000450556,0.000116464,0.000149312,0.000440338,0.000545108,0.000164687,0.000500018,0,3.30E-05,2.94E-05,9.47E-05,0.000252095,1.27E-05,0,0.000874341,0.00040582,0.000534804,3.40E-05,2.74E-05,0.000187102,1.64E-05,0.000329266,0.000990462,7.35E-05,5.89E-05,0.001229121,0,0.00010638,0.001007427,0.000617122,7.33E-07,5.05E-05,0.001245805,7.78E-05,0.001315599,3.66E-05,0.001673274,0.000498147,1.20E-06,0.001650592,0,0.000125504,8.59E-06,0.003009666,4.38E-05,0.004465886,0.000281598,0.001166556,0.001532872,1.22E-05,0.000397118,0.000138727,1.74E-05,0.000104653,0.001770268,0.000107098,0.00221174,0,0.000177307,5.43E-05,9.58E-05,0.000124651,1.41E-05,0.000407283,7.05E-05,0.000190699,0.000121849,3.77E-05,5.12E-06,5.99E-05,1.50E-05,6.29E-06,1.36E-06
198.38858,2.64E-06,0.000218251,0.000430297,4.20E-05,0.000103538,0.000476886,1.11E-05,0,5.56E-05,3.17E-05,0.000364846,3.51E-06,5.99E-05,0.003702888,0,0.000773671,0.000213615,0.000142103,1.25E-05,5.04E-06,0.000139876,0.000462831,3.46E-05,0.000145612,0.000401496,0.000539486,0.000119352,0.000502008,0,3.27E-05,3.35E-05,9.46E-05,0.000245694,9.69E-06,1.53E-05,0.000870134,0.000394734,0.000524056,3.13E-05,2.60E-05,0.000155353,2.36E-05,0.0003178,0.000989115,6.88E-05,5.74E-05,0.001215812,0,9.54E-05,0.001027914,0.00056076,3.44E-07,4.49E-05,0.001236538,0.000119901,0.001294791,3.31E-05,0.001702224,0.000346774,0,0.001654399,0,0.000102872,8.91E-06,0.002981782,3.68E-05,0.004432323,0.000277864,0.001175818,0.001505547,1.74E-05,0.000400384,0.000129394,1.90E-05,9.28E-05,0.001771444,0.000123558,0.002206148,0,0.000175796,5.33E-05,9.52E-05,0.000130303,9.64E-06,0.000407572,6.91E-05,0.000192891,0.000122239,4.02E-05,6.62E-06,6.42E-05,1.08E-05,4.11E-06,3.49E-07
198.68858,5.84E-06,0.000221215,0.00042619,4.32E-05,0.000105073,0.000477692,4.79E-06,0,5.64E-05,3.51E-05,0.000376445,7.25E-06,6.49E-05,0.003709831,0,0.000773828,0.00022652,0.000133569,1.47E-05,7.93E-06,0.000129064,0.0004642,7.50E-05,0.000144717,0.00042382,0.000524833,0.000148292,0.000492584,0,2.55E-05,2.97E-05,9.36E-05,0.000269469,1.41E-05,0,0.000869407,0.00042527,0.000532574,3.07E-05,2.71E-05,0.000174566,2.20E-05,0.000341579,0.00097473,6.56E-05,5.63E-05,0.001206008,0,9.51E-05,0.001010673,0.000530559,0,4.32E-05,0.001231307,9.44E-05,0.00127117,3.98E-05,0.001678223,0.000414455,2.21E-06,0.001602552,0,0.000101819,1.27E-05,0.002977216,6.18E-05,0.004466456,0.000276424,0.001162666,0.001482008,3.00E-05,0.000397997,0.000131398,1.60E-05,9.30E-05,0.001763322,0.000115853,0.00219172,0,0.000168748,5.52E-05,9.42E-05,0.000129304,9.01E-06,0.000383579,6.99E-05,0.000182183,0.000127742,4.01E-05,1.15E-05,6.81E-05,1.56E-05,7.45E-06,1.66E-07
199.04001,2.98E-06,0.000223302,0.000422565,4.24E-05,9.52E-05,0.000476023,6.54E-06,0,5.21E-05,3.69E-05,0.000357474,5.90E-06,6.91E-05,0.00370044,0,0.000772301,0.000203191,0.000131088,7.79E-06,4.05E-06,0.000136854,0.000461895,7.83E-05,0.000147527,0.000420672,0.000526579,0.000148568,0.000483138,0,3.40E-05,2.78E-05,9.52E-05,0.000259174,9.92E-06,0,0.000858519,0.000384144,0.000525678,3.03E-05,2.76E-05,0.000185288,2.13E-05,0.000345013,0.00098144,4.65E-05,5.50E-05,0.001203493,0,9.12E-05,0.000993808,0.000570821,4.28E-08,3.91E-05,0.001220659,0.000110578,0.001277242,3.45E-05,0.001630896,0.0005383,1.18E-06,0.001608579,0,0.00011985,6.47E-06,0.002903045,6.07E-05,0.004279894,0.000275667,0.001014998,0.001467486,1.23E-05,0.000394055,0.000126936,1.63E-05,9.36E-05,0.001746029,0.000117965,0.002180704,0,0.000174622,4.95E-05,9.59E-05,0.000118612,1.24E-05,0.000410096,6.76E-05,0.000183279,0.000122332,3.76E-05,8.32E-06,6.01E-05,1.17E-05,5.14E-06,4.10E-07
199.41713,4.97E-06,0.000220725,0.000436915,3.94E-05,9.84E-05,0.00047678,4.06E-06,0,5.13E-05,3.41E-05,0.000360853,4.92E-06,7.26E-05,0.003711953,0,0.000762794,0.000215474,0.000134013,8.13E-06,5.60E-06,0.000133461,0.000457076,6.59E-05,0.000150005,0.000405637,0.000533344,0.000144485,0.000478572,0,3.16E-05,2.62E-05,0.000100295,0.000266071,1.19E-05,7.63E-06,0.000842856,0.000367836,0.00052808,3.60E-05,2.66E-05,0.000189768,2.14E-05,0.000329483,0.000956538,6.93E-05,5.73E-05,0.001214716,0,9.68E-05,0.000993616,0.000586195,3.06E-07,5.67E-05,0.001220928,0.000105228,0.001280486,2.21E-05,0.001564272,0.000564168,3.15E-07,0.001582744,0,0.000123377,7.31E-06,0.002901843,5.39E-05,0.004245962,0.00027285,0.001117978,0.001483906,0,0.000389641,0.000127137,1.94E-05,9.22E-05,0.001743456,0.000105885,0.002164386,0,0.000169849,5.32E-05,9.22E-05,0.000128714,1.29E-05,0.000408335,6.80E-05,0.000185789,0.000125883,3.80E-05,8.86E-06,5.93E-05,1.21E-05,4.49E-06,8.23E-08
199.83716,3.71E-06,0.000223632,0.000421685,4.20E-05,9.46E-05,0.000478133,1.21E-05,0,5.90E-05,3.62E-05,0.000361924,4.60E-06,6.32E-05,0.003709036,0,0.000762613,0.000215037,0.000133139,1.74E-05,1.87E-06,0.000151509,0.000451127,9.70E-05,0.000137868,0.000420638,0.000536492,0.000152264,0.000485727,6.30E-08,3.08E-05,2.61E-05,0.000100906,0.000266233,1.19E-05,0,0.000852557,0.000357286,0.000513828,3.65E-05,2.63E-05,0.000184434,2.74E-05,0.000346759,0.000958194,0.00010491,5.53E-05,0.001172154,0,9.70E-05,0.000986573,0.000548352,0,4.12E-05,0.001207234,0.00011011,0.001263974,3.80E-05,0.001633625,0.000582488,2.70E-07,0.001613342,0,0.000121578,9.90E-06,0.002870113,6.09E-05,0.0042085,0.000270745,0.001014162,0.001468588,1.05E-05,0.000392574,0.000119898,1.84E-05,9.34E-05,0.001723191,0.000101357,0.002152686,0,0.000170296,4.69E-05,9.41E-05,0.000116864,1.37E-05,0.000387949,6.70E-05,0.000190464,0.000126383,3.67E-05,1.17E-05,6.56E-05,1.24E-05,2.56E-06,1.87E-07
200.19287,7.26E-06,0.000220207,0.000431295,4.39E-05,8.98E-05,0.000468192,9.10E-06,0,5.48E-05,3.33E-05,0.000352085,2.05E-06,7.10E-05,0.003676092,0,0.000753088,0.000207048,0.000134191,1.03E-05,6.96E-06,0.000138741,0.000454684,0.000128392,0.000135438,0.000416866,0.000525403,0.000153805,0.000471037,0,3.12E-05,3.07E-05,9.52E-05,0.000255849,1.18E-05,0,0.000861581,0.000365368,0.000513642,3.21E-05,2.67E-05,0.000162448,2.67E-05,0.00033444,0.000947751,0.000107807,5.50E-05,0.001168941,0,8.97E-05,0.000972446,0.000590266,1.13E-06,4.30E-05,0.001188404,8.23E-05,0.00124016,3.11E-05,0.001526385,0.000568798,4.65E-07,0.00155703,0,0.000118671,1.23E-05,0.002809491,4.37E-05,0.004188065,0.000270571,0.001027769,0.001456608,1.04E-05,0.000385819,0.000122968,1.84E-05,9.92E-05,0.00171294,0.000111753,0.002141127,0,0.00016487,4.62E-05,9.06E-05,0.000131914,1.34E-05,0.000385452,7.02E-05,0.000174902,0.000125987,3.90E-05,5.46E-06,6.44E-05,1.33E-05,6.62E-06,0
200.53427,1.32E-06,0.000221561,0.000430886,4.11E-05,9.07E-05,0.000476662,7.11E-06,0,5.40E-05,3.39E-05,0.000352227,5.73E-06,6.29E-05,0.003669184,0,0.000754629,0.000214046,0.000129241,1.46E-05,6.55E-06,0.000133753,0.00046139,0.000100084,0.000139437,0.000413446,0.000527135,0.000133421,0.000476415,0,3.01E-05,3.29E-05,9.88E-05,0.00026679,1.06E-05,0,0.000851078,0.000338601,0.000520248,3.51E-05,2.77E-05,0.000178331,3.02E-05,0.000333948,0.000938143,9.78E-05,5.80E-05,0.001120096,0,9.49E-05,0.000965427,0.000582996,2.22E-07,4.16E-05,0.001188405,0.000115929,0.001247505,2.71E-05,0.001506658,0.000738029,8.30E-07,0.001568392,0,0.000106916,8.76E-06,0.002797843,4.87E-05,0.004161161,0.000261238,0.000967692,0.00143841,0,0.000385526,0.000120981,1.70E-05,8.19E-05,0.001700338,9.95E-05,0.002122374,0,0.000164204,5.30E-05,9.58E-05,0.000134602,5.48E-06,0.000403065,6.95E-05,0.000181329,0.000118754,3.93E-05,8.88E-06,6.05E-05,1.23E-05,4.48E-06,3.55E-07
200.80429,5.87E-06,0.000216311,0.0004445,4.10E-05,9.54E-05,0.000464537,1.61E-05,0,5.38E-05,3.38E-05,0.000355695,3.56E-06,6.51E-05,0.003684203,0,0.000754458,0.000207221,0.000123863,1.17E-05,4.63E-06,0.000135314,0.000442532,0.000105587,0.000137091,0.000413695,0.000514902,0.000173776,0.00046845,0,3.04E-05,2.57E-05,9.93E-05,0.000268654,1.50E-05,0,0.000842126,0.000365051,0.000505385,2.96E-05,2.57E-05,0.00017917,2.18E-05,0.000347039,0.000928256,0.000110808,5.47E-05,0.001139226,0,9.23E-05,0.00096936,0.000588087,0,4.36E-05,0.001180399,0.000103082,0.00124311,2.47E-05,0.001540157,0.000505767,5.85E-07,0.001540027,0,0.000113259,1.17E-05,0.002774053,4.79E-05,0.004130237,0.000263236,0.000986021,0.001450286,2.24E-06,0.000384189,0.000122383,1.63E-05,9.00E-05,0.001694898,0.000117949,0.002124218,0,0.000163313,5.39E-05,9.08E-05,0.000125948,9.12E-06,0.00038036,6.88E-05,0.000194645,0.000124717,3.60E-05,9.50E-06,5.41E-05,1.01E-05,2.35E-06,3.11E-07
201.00002,3.62E-06,0.000213376,0.000436126,4.22E-05,9.10E-05,0.000465956,7.86E-06,0,5.37E-05,3.64E-05,0.000353878,7.00E-06,7.41E-05,0.003681921,0,0.000742628,0.000222596,0.000123821,1.47E-05,6.26E-06,0.0001515,0.000441161,0.000129792,0.000141746,0.000400641,0.000510252,0.000160872,0.000466756,0,3.60E-05,2.31E-05,9.73E-05,0.000237347,9.85E-06,1.58E-05,0.000837669,0.000370869,0.000501962,2.40E-05,2.68E-05,0.00018355,2.18E-05,0.000326912,0.000935655,4.76E-05,5.43E-05,0.00114551,0,9.50E-05,0.000963104,0.000537881,3.14E-07,4.16E-05,0.001184735,0.000114218,0.001209055,3.66E-05,0.001558607,0.000527181,0,0.001526365,0,0.000104951,1.02E-05,0.002763706,5.67E-05,0.004081589,0.000260492,0.001107766,0.001413171,3.00E-05,0.000383476,0.000116893,1.45E-05,9.62E-05,0.001688392,0.000117328,0.002116726,0,0.00017121,5.53E-05,9.36E-05,0.000112083,6.37E-06,0.000377555,6.99E-05,0.000171346,0.000126757,3.30E-05,1.57E-05,5.69E-05,1.25E-05,5.28E-06,2.16E-07
